"Larry","The","Launcher"
"215.9344853","101091.00","22.00"
"216.33079209999994","101100.50","22.00"
"216.69202919999998","101110.25","22.00"
"217.05387299999995","101118.00","22.00"
"217.43330809999998","101126.00","22.00"
"217.82042119999994","101131.00","22.00"
"218.21478419999994","101140.00","22.00"
"218.56625610000003","101149.75","22.00"
"218.94238369999994","101157.25","22.00"
"219.33492820000004","101164.25","22.00"
"219.7145789","101171.50","22.00"
"220.09455289999994","101180.50","22.00"
"220.45468919999996","101184.25","22.00"
"220.84459979999997","101193.00","22.00"
"221.2248475","101192.00","22.00"
"221.59365149999996","101194.50","22.00"
"221.9639082","101199.00","22.00"
"222.35529029999998","101206.25","22.00"
"222.72350059999997","101209.00","22.00"
"223.10855949999996","101210.50","22.00"
"223.47927859999993","101212.25","22.00"
"223.874861","101218.25","22.00"
"224.24056050000002","101220.50","22.00"
"224.62420639999993","101224.50","22.00"
"224.9980015","101227.00","22.00"
"225.374141","101228.00","22.00"
"225.76129019999996","101232.75","22.00"
"226.13881519999995","101233.25","22.00"
"226.52639439999996","101232.25","21.94"
"226.89941320000003","101241.25","22.00"
"227.28997349999997","101243.00","22.00"
"227.66113640000003","101244.50","22.00"
"228.05786449999994","101245.50","22.00"
"228.42091800000003","101247.00","21.94"
"228.80331390000003","101251.75","22.00"
"229.17993790000003","101254.25","22.00"
"229.55490899999995","101255.50","22.00"
"229.94435199999998","101260.25","22.00"
"230.32215859999997","101260.25","22.00"
"230.70509089999996","101262.75","22.00"
"231.07485889999998","101265.00","22.00"
"231.45701689999999","101265.75","22.00"
"231.8711422","101271.75","22.00"
"232.21304529999998","101270.25","22.00"
"232.59471039999994","101269.25","21.94"
"232.96470399999998","101270.00","21.94"
"233.38563709999994","101274.75","22.00"
"233.76376489999996","101277.25","22.00"
"234.0956331","101278.50","22.00"
"234.4684704","101278.00","21.94"
"234.85024250000004","101283.50","22.00"
"235.23556580000002","101282.25","22.00"
"235.62445249999996","101287.00","22.00"
"235.99094359999992","101281.75","21.94"
"236.37450579999995","101285.25","21.94"
"236.756713","101288.00","22.00"
"237.13169099999993","101290.75","22.00"
"237.51478799999995","101292.00","22.00"
"237.89210330000003","101290.25","21.94"
"238.26627859999996","101292.75","22.00"
"238.6541896","101298.00","22.00"
"239.03368019999994","101297.75","22.00"
"239.42305069999998","101296.75","22.00"
"239.79073619999997","101296.50","21.94"
"240.1749363","101300.50","22.00"
"240.54798949999997","101300.50","21.94"
"240.93474719999995","101304.50","22.00"
"241.30608510000002","101308.75","22.00"
"241.69114130000003","101305.50","22.00"
"242.06228069999997","101305.75","21.94"
"242.44509819999996","101309.00","22.00"
"242.82489799999996","101308.75","21.94"
